time_id,customer_id,store_sales,store_cost,unit_sales,fact_count
539,2966,26.1600,10.2454,14.0000,5
539,8963,36.5700,13.7604,18.0000,6
539,587,18.8000,7.3408,8.0000,2
539,6529,10.7700,3.4827,7.0000,2
539,4099,22.7100,8.3232,10.0000,3
539,4445,31.6900,14.4381,20.0000,6
539,1470,7.7700,3.0303,3.0000,1
539,1983,47.3500,19.5803,23.0000,5
539,4204,11.4000,4.5144,12.0000,3
539,6560,7.4700,2.8347,6.0000,2
539,2390,38.1000,13.7541,12.0000,4
539,6313,7.5600,3.6720,5.0000,2
539,1813,36.2300,14.9994,18.0000,5
539,8308,19.8000,8.6618,11.0000,4
539,5026,1.0400,0.3120,2.0000,1
539,5962,28.4400,11.8844,12.0000,3
539,8172,23.1500,8.5989,11.0000,4
539,9224,47.2900,19.4233,21.0000,6
539,7100,29.2600,10.3868,13.0000,5
539,7275,50.0000,20.7301,19.0000,6
539,8994,29.4200,10.2837,13.0000,5
539,2863,22.0700,9.4917,11.0000,4
539,4118,11.1200,4.9936,5.0000,2
539,2143,27.3900,10.6766,14.0000,4
539,8108,19.8600,6.9450,13.0000,5
532,4691,18.8800,8.0640,7.0000,2
532,9111,15.0600,6.7380,7.0000,2
532,6666,41.5900,16.2370,15.0000,4
532,863,33.1300,11.7734,16.0000,5
532,5962,60.4600,20.9934,27.0000,7
532,8199,19.4800,7.6742,10.0000,4
532,8172,29.6200,12.1886,13.0000,5
532,636,34.1100,14.5486,17.0000,5
532,5379,32.6500,13.8418,16.0000,5
532,1185,37.1600,14.9824,19.0000,5
532,4445,11.4000,4.8159,9.0000,3
532,7100,47.7200,20.2845,19.0000,6
532,6647,19.5000,6.7878,15.0000,5
532,2742,39.3200,13.5549,17.0000,6
532,8308,24.2600,10.3740,8.0000,3
532,7556,23.2100,8.6118,13.0000,3
532,5971,26.1800,11.8480,9.0000,3
532,4846,41.6700,17.5316,19.0000,6
532,6736,36.0700,13.5891,13.0000,4
532,472,9.4900,3.4453,5.0000,2
532,335,37.9800,15.1521,16.0000,5
532,8840,40.8100,15.4238,17.0000,5
532,448,50.7800,21.8609,23.0000,7
532,8289,1.2000,0.5520,2.0000,1
532,9469,31.8500,13.0673,19.0000,6
532,9366,5.3000,2.2790,2.0000,1
532,1352,30.3800,12.5304,12.0000,4
532,6683,58.1300,24.8049,25.0000,7
532,8074,44.9100,15.5626,18.0000,6
532,8435,36.9500,12.9012,17.0000,6
532,8860,15.1600,6.1988,8.0000,2
532,6047,77.1400,29.6722,28.0000,9
532,7655,17.7900,7.2222,13.0000,4
532,4204,35.5400,13.2174,19.0000,5
532,1862,33.3400,14.5240,20.0000,6
532,4657,24.2300,9.6726,11.0000,4
532,8242,34.9500,13.8165,17.0000,5
532,3552,22.2900,9.4806,15.0000,5
532,8887,45.8000,16.6310,23.0000,6
532,2863,37.5300,15.6757,18.0000,7
532,5644,18.2900,6.8630,10.0000,4
532,8617,22.6600,8.2661,12.0000,4
544,8466,7.0800,3.3984,3.0000,1
544,6554,34.0400,13.3074,21.0000,6
544,8442,35.4100,14.4853,19.0000,6
544,6960,59.3200,23.5009,24.0000,7
544,2511,30.3900,12.5974,14.0000,5
544,1245,23.3700,8.2386,9.0000,3
544,5877,94.0800,36.9079,48.0000,15
544,8359,28.0000,13.1381,14.0000,4
544,5984,59.8600,24.3706,24.0000,9
544,1003,19.4100,7.1433,9.0000,4
544,6760,30.1000,11.6606,14.0000,5
544,9997,43.5700,16.2958,23.0000,7
544,930,13.6000,5.2960,7.0000,2
544,7589,43.3500,16.1355,20.0000,6
544,8189,20.7200,7.9172,11.0000,4
544,4892,51.2200,19.6415,22.0000,7
544,1556,56.5600,23.4661,28.0000,9
544,4364,20.7000,8.4188,13.0000,4
544,8472,26.2600,9.1592,17.0000,6
544,4099,14.5800,6.5694,6.0000,2
544,9194,31.0200,12.6294,15.0000,4
544,5125,28.5500,10.9628,17.0000,6
544,7065,60.0500,21.2272,25.0000,7
544,8777,12.8300,5.6466,9.0000,3
544,9327,23.3600,8.6436,14.0000,4
544,3691,18.9800,7.1430,13.0000,5
544,2441,44.4500,17.8247,16.0000,5
544,1965,48.4200,21.7014,19.0000,6
544,4445,31.9800,11.7612,13.0000,4
544,8242,86.3900,33.0398,36.0000,11
544,4315,10.1700,4.4748,3.0000,1
544,8500,18.2000,6.6822,8.0000,3
544,7831,43.4000,19.4652,17.0000,4
544,79,9.4100,3.5432,7.0000,2
544,8454,58.4000,24.0614,19.0000,6
544,10091,44.4000,15.9822,23.0000,7
544,1862,22.3600,7.7964,8.0000,3
544,5419,33.7500,12.3092,18.0000,5
538,9976,28.0800,10.8912,15.0000,5
538,6681,14.3700,6.4947,12.0000,4
538,5790,41.8300,19.0100,15.0000,5
538,4700,1.3000,0.4810,2.0000,1
538,5398,43.1200,16.9778,22.0000,6
538,7655,21.1400,7.3200,11.0000,4
538,9937,18.9400,8.5078,11.0000,4
538,7526,6.2000,2.5420,4.0000,1
538,5256,10.1100,4.2021,6.0000,2
538,4118,26.1200,11.1564,13.0000,5
538,5877,29.6600,11.5966,16.0000,6
538,5984,19.7100,8.2670,10.0000,4
538,4670,3.9900,1.2369,3.0000,1
538,8289,36.3200,14.4328,16.0000,6
538,4340,46.6300,19.5807,19.0000,6
538,614,26.6900,12.3373,13.0000,4
538,1298,32.3700,13.2621,22.0000,7
538,8172,39.9700,16.1886,20.0000,6
538,216,34.8700,14.9108,14.0000,4
538,8472,41.0000,16.5758,16.0000,5
538,636,25.0400,9.6030,12.0000,4
538,8336,87.5300,36.0943,35.0000,12
538,2947,33.2400,14.4891,14.0000,4
538,4099,12.7600,5.0356,8.0000,3
538,7281,4.9800,1.8924,3.0000,1
538,5067,39.5600,15.2782,17.0000,6
538,5501,24.4600,10.7062,11.0000,4
538,4858,17.2700,7.6794,9.0000,3
538,5341,19.6300,8.2806,16.0000,5
538,7556,51.0500,20.6625,22.0000,6
538,9064,29.5400,12.1799,16.0000,5
538,4239,15.4200,6.9198,6.0000,2
538,9194,53.5500,22.1675,24.0000,6
538,930,60.2600,24.1323,22.0000,7
538,1003,28.8000,11.6574,15.0000,6
538,4522,57.9000,21.9195,32.0000,10
538,4498,31.0000,12.6348,14.0000,5
538,7282,30.7300,10.7115,16.0000,4
538,4069,29.2300,10.7080,19.0000,5
538,1168,46.3000,17.8786,17.0000,5
538,8717,38.4900,14.3175,13.0000,4
538,8359,56.1700,22.9342,24.0000,7
538,1983,39.0200,16.0126,18.0000,5
538,9366,25.4100,9.2082,10.0000,3
538,8617,42.3700,16.7928,19.0000,7
538,10250,7.6000,2.3560,4.0000,1
538,1813,35.4200,13.8927,16.0000,6
538,2664,42.4200,17.3070,18.0000,7
538,3239,17.7600,8.4999,10.0000,3
533,7989,32.7200,11.4996,12.0000,3
533,5820,21.9100,8.2254,13.0000,4
533,9715,32.6100,13.6393,20.0000,6
533,1744,25.0600,11.0550,14.0000,4
533,636,38.9100,13.6194,15.0000,5
533,3239,27.6100,11.3126,14.0000,4
533,454,43.8800,16.8623,23.0000,7
533,2511,3.5200,1.5488,4.0000,1
533,6529,4.8300,2.0286,3.0000,1
533,9837,77.3300,31.9712,34.0000,9
533,6666,2.5200,1.0584,4.0000,1
533,2084,25.4300,9.8792,16.0000,5
533,8794,38.6800,14.8740,16.0000,4
533,9639,6.5700,2.3652,3.0000,1
533,1965,36.2500,12.1608,18.0000,6
533,2244,31.0300,12.5801,19.0000,5
533,3497,38.9300,15.5674,18.0000,7
533,6681,44.9500,18.0667,21.0000,7
533,7241,30.9000,12.5052,11.0000,3
533,3000,22.5300,9.0315,10.0000,4
533,8887,57.7100,19.2114,24.0000,6
533,7813,17.0600,6.8224,12.0000,4
533,3539,18.6000,8.2797,13.0000,5
533,4597,27.2600,10.9804,17.0000,6
533,6138,25.3200,9.8873,16.0000,5
533,7655,4.6000,1.6100,4.0000,1
533,472,9.1900,3.3995,5.0000,2
533,335,11.6800,5.3728,4.0000,1
533,2143,30.9600,12.2448,17.0000,5
533,2067,27.8600,11.5582,12.0000,4
533,5067,16.1100,6.0897,9.0000,4
533,6061,2.5300,0.8955,5.0000,2
533,8172,69.7800,30.2055,35.0000,11
533,7514,22.7900,8.7766,13.0000,4
533,5644,42.6900,17.9408,24.0000,7
533,5210,19.4200,7.6497,10.0000,4
533,7713,28.2000,10.7366,12.0000,4
533,1813,17.2600,6.9286,10.0000,3
533,8283,32.9100,12.7089,19.0000,6
533,8551,41.7400,16.9617,24.0000,6
533,8617,49.0500,19.1271,23.0000,7
533,2211,31.7600,11.9376,13.0000,3
533,6499,31.7000,12.2180,14.0000,4
533,3470,31.3500,12.7605,14.0000,5
533,2335,4.8000,1.8240,2.0000,1
533,7065,58.0800,23.2816,24.0000,7
533,8359,21.9600,9.1021,14.0000,5
533,1245,18.4500,7.3728,9.0000,3
533,6372,18.6800,7.5028,10.0000,4
551,5962,26.7900,10.5439,17.0000,5
551,2065,27.4300,10.6565,11.0000,4
551,9309,25.5700,10.4476,14.0000,5
551,2441,12.8500,4.8943,12.0000,4
551,4118,10.8900,4.6368,11.0000,3
551,216,41.4700,15.6990,15.0000,5
551,2942,18.6400,6.7824,14.0000,4
551,6560,43.8800,14.7236,16.0000,5
551,7580,42.8000,16.9834,20.0000,6
551,8289,25.5100,11.2085,14.0000,4
551,614,8.3000,3.7180,5.0000,2
551,3716,24.4100,10.4853,11.0000,4
551,1615,28.8100,11.8687,10.0000,3
551,4615,22.9800,9.5514,9.0000,3
551,7556,58.9000,26.4032,20.0000,6
551,9064,47.1700,17.8681,17.0000,5
551,3000,53.6000,19.5870,28.0000,10
551,4552,52.1500,19.5566,27.0000,8
551,4315,61.1800,27.2325,29.0000,9
551,2636,37.0200,14.0495,16.0000,5
551,5410,2.7200,1.2240,2.0000,1
551,8472,25.7200,9.3014,12.0000,5
551,9639,9.9700,3.8102,9.0000,3
551,6760,22.1800,8.7594,10.0000,4
551,1470,34.4000,14.4164,19.0000,5
551,930,39.4500,14.9985,15.0000,4
551,4858,34.2800,12.7455,13.0000,4
551,6530,24.3800,8.8041,10.0000,3
551,8241,14.7100,5.9676,8.0000,3
551,5501,12.1100,4.7612,7.0000,2
551,817,13.2700,5.9276,5.0000,2
551,7065,8.1000,3.5856,6.0000,2
551,4498,20.7700,8.3786,14.0000,5
551,1607,15.6800,7.4960,7.0000,3
551,7275,23.6400,8.9820,6.0000,2
551,3539,43.9700,18.2402,23.0000,7
551,7720,15.6700,6.2319,11.0000,4
551,5256,34.0800,13.7604,13.0000,4
551,8860,18.3400,7.9268,9.0000,2
551,3552,25.9900,11.1777,10.0000,4
551,9976,11.7000,4.2240,9.0000,3
551,4522,22.5900,9.2943,9.0000,3
551,2918,39.4100,15.1676,15.0000,4
552,1216,50.3900,22.8662,24.0000,7
552,9461,13.8300,6.4458,6.0000,2
552,1145,37.4700,15.3857,21.0000,6
552,5238,34.7800,14.2841,12.0000,4
552,5984,44.1300,16.8263,18.0000,6
552,4099,26.5800,9.6760,18.0000,5
552,9469,14.9100,5.3937,6.0000,2
552,10273,23.3100,10.4403,9.0000,3
552,6423,54.6500,23.2041,22.0000,6
552,7281,5.9400,2.2440,5.0000,2
552,4498,33.7200,15.4944,15.0000,6
552,5962,28.9100,12.2002,13.0000,3
552,5398,26.0000,10.1760,12.0000,3
552,6162,43.0800,16.9504,16.0000,6
552,9734,38.0000,14.7773,19.0000,6
552,9534,53.9300,21.9483,20.0000,6
552,5501,32.8500,14.5258,16.0000,5
552,4691,50.3100,19.8795,19.0000,6
552,5067,31.4000,12.0752,13.0000,4
552,8283,42.0300,15.3018,22.0000,7
552,8074,18.3000,7.8124,10.0000,3
552,10015,16.8900,6.1341,10.0000,4
552,2942,42.7000,15.5934,22.0000,7
552,9937,8.4700,3.1388,5.0000,2
552,1874,20.7600,7.8987,9.0000,3
552,7526,23.6800,10.1456,8.0000,2
552,3245,42.2100,18.0238,20.0000,7
552,3160,46.2300,18.5370,19.0000,6
552,9224,48.5400,20.3545,15.0000,5
552,7813,10.3800,4.1574,8.0000,3
552,6554,23.2900,10.3782,14.0000,4
552,863,14.3200,6.1256,7.0000,2
552,2493,50.6700,20.3384,25.0000,8
552,6799,30.2100,12.1540,20.0000,6
552,9327,71.9300,30.9946,27.0000,7
552,602,12.3700,5.4569,7.0000,3
552,6001,11.4300,4.3065,6.0000,2
552,6347,31.2900,12.8328,12.0000,4
552,10131,35.8900,13.4085,20.0000,6
552,6008,11.8500,5.9250,3.0000,1
552,7580,33.9000,12.4380,14.0000,5
552,1607,22.4400,8.7318,13.0000,4
552,8089,27.3400,10.6074,16.0000,5
552,5256,61.7600,26.4129,24.0000,7
552,4231,10.7700,4.2558,6.0000,2
552,5038,10.0200,4.2663,6.0000,2
552,8617,34.8100,12.9460,19.0000,7
552,7241,40.5500,14.9720,22.0000,6
553,1497,55.9000,25.0290,23.0000,7
553,5341,18.9900,7.4553,10.0000,3
553,3838,20.3700,7.4085,7.0000,2
553,4615,19.1000,6.5491,11.0000,4
553,6047,89.0300,35.9856,37.0000,10
553,6736,13.4700,5.4288,6.0000,2
553,4597,23.9900,7.9393,7.0000,2
553,8887,23.7200,8.8078,11.0000,4
553,2272,19.0900,6.9117,11.0000,4
553,8472,11.9400,5.4642,8.0000,3
553,4315,104.2500,38.9812,36.0000,12
553,4670,15.5700,5.8239,7.0000,2
553,1965,6.4800,2.7768,7.0000,2
553,8617,7.5300,3.2928,6.0000,2
553,4657,31.6500,12.0369,13.0000,5
553,6683,8.4600,3.7454,6.0000,2
553,8289,36.1500,15.1446,21.0000,6
553,8860,12.5000,4.9630,11.0000,3
553,8242,30.7300,11.2468,18.0000,5
553,7141,37.0400,14.1192,18.0000,6
553,6960,20.4400,8.5300,8.0000,3
553,4099,45.1500,17.4443,18.0000,7
553,8359,20.8900,8.1230,12.0000,3
553,9194,32.0300,11.7636,14.0000,3
553,6560,32.8400,13.3745,18.0000,6
553,7275,41.0600,16.5307,21.0000,7
553,5026,22.6900,8.2639,11.0000,3
553,5379,33.9100,13.4453,11.0000,3
553,5895,33.9700,15.3746,13.0000,4
553,448,30.6100,12.8474,12.0000,4
553,7989,22.8800,10.0756,10.0000,3
553,8172,8.5800,2.7075,8.0000,3
553,3231,4.6000,1.6560,4.0000,1
553,2426,6.5400,2.0274,3.0000,1
553,5125,13.6300,5.8490,11.0000,4
553,2493,15.1200,5.5881,9.0000,3
553,6347,31.4000,11.8984,11.0000,4
553,8241,43.3400,17.0006,13.0000,4
553,9534,7.8800,2.8620,4.0000,2
553,2742,5.5800,2.2320,3.0000,1
553,2918,12.0700,4.9418,10.0000,3
553,4649,16.2900,5.7987,6.0000,2
553,8181,1.3800,0.5106,2.0000,1
553,4118,12.0600,5.1574,4.0000,2
553,9327,34.4900,13.9348,22.0000,6
553,472,12.8200,5.6782,5.0000,2
553,4497,37.0000,15.6668,18.0000,5
553,782,7.5600,3.2004,7.0000,2
574,3245,37.6700,15.4707,18.0000,6
574,3160,33.6700,14.5961,17.0000,6
574,4615,42.8400,16.7390,18.0000,6
574,4340,17.7300,7.2669,6.0000,2
574,1965,55.1200,22.9592,22.0000,6
574,7514,22.8300,9.6511,15.0000,4
574,8283,24.9200,10.2537,13.0000,4
574,6647,36.5600,15.9953,19.0000,6
574,7556,62.7300,25.6650,31.0000,7
574,2918,31.1700,12.1382,18.0000,6
574,3838,26.9100,11.3637,12.0000,4
574,2067,20.1200,7.5060,12.0000,3
574,6008,29.4800,11.9266,16.0000,5
574,5038,24.4200,8.3598,13.0000,4
574,6168,69.0300,28.2859,35.0000,9
574,5210,17.1600,5.6628,6.0000,2
574,6529,14.6700,4.9570,11.0000,3
574,4775,15.3900,6.0024,7.0000,2
574,8281,53.5000,20.7261,21.0000,5
574,1470,5.5500,2.2053,7.0000,2
574,8074,37.7700,14.6511,19.0000,6
574,8308,54.5300,20.7885,21.0000,7
574,2742,14.7900,5.9475,9.0000,3
574,5419,33.8300,13.1667,19.0000,7
574,8089,40.0200,15.0579,15.0000,5
574,3773,30.5400,13.4852,13.0000,4
574,4118,14.0200,5.5560,10.0000,3
574,4552,33.4700,12.3984,20.0000,6
574,6560,42.1400,16.5926,19.0000,7
574,8442,22.5800,8.2958,13.0000,4
574,9555,8.0700,3.3120,5.0000,2
574,1245,32.6800,12.6605,16.0000,5
574,6936,23.5200,9.7746,9.0000,3
574,6499,24.4400,8.3220,11.0000,3
574,5067,17.7800,7.9745,8.0000,3
574,3716,43.0300,17.0971,14.0000,5
574,2942,3.6600,1.4274,3.0000,1
574,770,8.6400,2.7648,3.0000,1
574,10273,22.3500,8.0428,10.0000,4
574,2065,22.0000,8.0984,11.0000,4
574,5790,26.4000,11.2476,10.0000,3
574,6061,36.2300,14.6803,15.0000,5
574,8359,22.2100,9.3328,15.0000,4
574,8254,43.9200,18.1176,17.0000,6
574,8551,34.9500,14.8183,13.0000,4
574,2863,40.6300,16.6891,18.0000,6
574,1168,34.6900,13.5156,13.0000,4
574,2059,14.2300,7.1150,7.0000,2
574,3539,11.2200,3.4782,3.0000,1
574,7281,23.2900,9.4838,17.0000,5
549,9997,23.4700,9.1114,13.0000,5
549,4340,33.3400,14.4366,14.0000,4
549,5877,35.4600,14.9673,12.0000,4
549,2084,46.4200,17.7503,21.0000,7
549,1607,22.4800,9.5464,11.0000,3
549,4231,24.9100,11.5714,9.0000,3
549,3000,20.8200,7.6140,9.0000,3
549,6647,21.9900,8.5034,11.0000,4
549,7275,8.6100,2.9274,3.0000,1
549,5984,47.4500,20.2390,16.0000,5
549,5050,27.9800,11.9402,14.0000,5
549,5026,43.2200,16.8553,19.0000,6
549,5616,30.7300,12.0686,13.0000,5
549,8059,33.4000,12.4782,14.0000,5
549,602,22.6000,7.7652,7.0000,3
549,5971,22.7600,8.5884,12.0000,4
549,3160,23.5200,9.3285,15.0000,5
549,1862,44.7800,17.4404,26.0000,8
549,6162,13.2600,5.2352,11.0000,4
549,3310,14.5700,6.1091,8.0000,3
549,5790,19.4000,8.2612,7.0000,2
549,10273,16.0400,7.4854,10.0000,3
549,7059,10.2000,4.2840,4.0000,1
549,2511,10.1800,4.1974,6.0000,2
549,9064,23.4600,9.1824,13.0000,4
549,8442,13.3000,5.5052,7.0000,2
549,8199,37.5700,15.2806,18.0000,6
549,6736,51.3200,21.9436,18.0000,6
549,9309,16.3800,7.0908,7.0000,2
549,4497,55.7200,21.9615,24.0000,7
549,2863,13.3700,4.7234,5.0000,2
549,5419,22.4900,9.0158,10.0000,3
549,8414,42.1700,17.2567,18.0000,6
549,8359,55.1900,20.6644,22.0000,6
549,5210,23.9000,8.8466,12.0000,5
549,4498,9.7600,3.8528,6.0000,2
549,6681,1.8300,0.6954,3.0000,1
549,9639,12.2200,4.6584,11.0000,3
549,8435,16.6000,6.8812,8.0000,3
549,2441,26.7100,12.0784,16.0000,5
549,6530,20.6200,8.4094,11.0000,4
549,4364,33.1400,12.2920,19.0000,5
549,1192,16.7200,7.1369,10.0000,3
549,6001,29.0500,12.6562,13.0000,5
549,9937,18.1400,6.6934,8.0000,3
549,6854,4.6500,1.4880,3.0000,1
549,9745,34.9200,14.0736,13.0000,4
549,5590,42.5800,15.3070,20.0000,6
549,7607,11.1200,4.9568,6.0000,2
549,2211,33.7800,13.8266,25.0000,7
549,3397,20.5100,8.9160,9.0000,4
549,2295,7.1200,2.6820,4.0000,2
604,6138,32.7400,13.3260,12.0000,4
604,8794,61.1100,22.5280,27.0000,7
604,8840,60.9300,23.6608,30.0000,10
604,435,44.6200,17.4181,18.0000,6
604,2295,46.2400,17.6356,19.0000,6
604,9064,25.3900,9.2529,10.0000,4
604,4873,7.6500,3.2859,6.0000,2
604,9997,23.9900,10.0253,14.0000,6
604,1965,102.3400,37.4991,47.0000,14
604,1185,26.4700,12.5104,8.0000,2
604,3773,57.1800,23.3460,20.0000,6
604,7059,20.1900,7.3773,11.0000,4
604,4497,44.9800,18.5330,18.0000,5
604,3239,3.4200,1.2996,2.0000,1
604,636,4.4100,1.7199,3.0000,1
604,1168,16.6900,5.2458,5.0000,2
604,7514,10.4700,3.8812,11.0000,3
604,4340,55.6400,20.8609,24.0000,7
604,4973,16.3400,6.7314,6.0000,2
604,1607,22.3100,7.9261,12.0000,4
604,6690,46.2700,17.2897,18.0000,7
604,4239,39.3300,17.4069,14.0000,4
604,2390,14.1900,5.5698,7.0000,3
604,5962,9.7200,3.5964,4.0000,1
604,4498,24.1400,8.8117,15.0000,5
604,4118,37.4000,14.6114,17.0000,5
604,817,9.9900,3.9750,6.0000,2
604,2335,17.9200,8.4402,11.0000,4
604,4670,12.5700,5.6049,6.0000,2
604,10091,43.3500,17.6616,17.0000,6
604,1328,44.9900,17.3808,24.0000,7
604,1352,47.3600,19.2860,20.0000,7
604,7948,29.6700,11.8520,17.0000,4
604,4700,49.8800,19.7028,16.0000,5
604,1470,10.0800,3.0528,6.0000,2
604,5820,30.9300,11.8969,16.0000,5
604,3838,33.8800,13.4295,17.0000,5
592,6061,31.8200,13.5284,13.0000,5
592,1145,70.8400,28.9575,42.0000,13
592,10167,13.4000,5.3192,7.0000,2
592,6854,15.0200,6.5598,11.0000,3
592,7655,33.9700,12.8689,13.0000,5
592,9745,20.7200,7.7736,9.0000,3
592,8717,28.8100,12.6762,13.0000,4
592,3539,13.8500,5.5339,11.0000,3
592,2084,14.6500,6.2505,7.0000,2
592,9639,41.0900,16.7967,19.0000,6
592,1607,67.6500,27.0182,22.0000,7
592,4564,28.9200,11.9571,16.0000,5
592,2636,20.7900,8.8995,8.0000,3
592,8189,13.4600,4.9914,10.0000,3
592,5410,46.0000,17.6835,22.0000,8
592,5026,9.4600,3.0340,5.0000,2
592,7529,28.6500,9.8331,18.0000,6
592,8289,10.9800,4.3431,6.0000,2
592,4231,33.4300,12.7186,15.0000,4
592,6647,21.4500,9.0945,12.0000,4
592,2441,65.6100,26.3150,21.0000,5
592,4099,23.2400,8.8548,13.0000,4
592,5303,31.0100,10.9605,19.0000,6
592,8242,15.6300,6.1973,9.0000,3
592,3397,6.7500,2.0817,5.0000,2
592,9206,30.7300,13.1985,14.0000,5
592,863,7.5800,3.4110,2.0000,1
592,1744,48.5600,18.1424,21.0000,7
592,9366,28.6600,13.0269,12.0000,4
592,6560,19.6500,6.6400,9.0000,3
592,6681,39.4400,15.1269,20.0000,6
592,6529,51.5900,20.0244,21.0000,7
592,1168,25.3600,9.0592,8.0000,2
592,4649,7.2300,3.0366,3.0000,1
592,817,7.0800,2.4072,3.0000,1
592,5379,49.0000,19.9350,22.0000,7
592,5877,42.7900,19.0763,20.0000,6
592,10116,17.4400,8.1648,8.0000,2
592,1556,30.6000,11.3628,13.0000,4
592,1298,20.2600,7.9574,8.0000,4
592,4221,21.7900,7.9621,13.0000,4
592,6683,6.3300,2.3271,6.0000,2
592,806,36.6700,14.5875,15.0000,6
592,2065,11.5500,4.7235,5.0000,2
592,8466,31.0200,12.2784,10.0000,3
600,7813,40.7800,17.0684,16.0000,5
600,863,37.6400,14.9944,17.0000,6
600,10116,30.4000,10.3196,12.0000,3
600,6529,26.8400,10.6222,13.0000,4
600,454,38.7800,15.1768,15.0000,6
600,2966,37.0800,14.7204,20.0000,5
600,3528,46.6800,17.7616,20.0000,5
600,2244,68.4500,29.0998,28.0000,7
600,4846,63.0900,23.6649,30.0000,9
600,5971,13.0800,5.5668,5.0000,2
600,1168,6.8000,2.6520,2.0000,1
600,1497,28.2700,10.7112,10.0000,4
600,2918,31.4300,12.2628,18.0000,6
600,9555,30.2200,11.3649,14.0000,5
600,9715,54.4600,21.7717,30.0000,7
600,9271,59.7100,23.7541,25.0000,6
600,158,5.4200,2.2486,5.0000,2
600,6423,7.8000,3.4008,6.0000,2
600,3552,49.0600,20.8121,18.0000,5
600,6683,72.1800,30.3619,40.0000,12
600,7556,26.4300,10.3507,16.0000,4
600,4445,6.8100,2.1111,3.0000,1
600,9487,42.2100,17.3597,21.0000,6
600,9187,42.4300,18.7853,22.0000,6
600,8308,41.9400,16.6834,21.0000,6
600,6799,78.9000,28.9278,37.0000,11
600,8454,21.8600,8.3780,14.0000,5
600,2947,9.7200,3.7314,6.0000,2
600,9745,18.4800,6.3306,6.0000,2
600,9327,5.6100,1.7952,3.0000,1
600,2863,15.1800,5.8791,6.0000,2
600,5419,25.3700,11.4807,12.0000,4
600,6168,48.5500,19.6830,21.0000,6
600,9469,25.5600,10.5228,12.0000,4
600,7948,18.5200,7.9192,9.0000,3
600,5616,8.7800,3.4496,4.0000,2
600,2511,48.7500,20.5236,18.0000,6
600,9194,37.4300,14.3294,16.0000,4
600,10091,19.4800,7.7192,10.0000,4
600,7831,54.0700,22.9071,27.0000,7
600,1334,54.3400,18.9663,22.0000,7
600,8717,8.7800,3.0778,6.0000,3
600,8089,16.0200,6.4716,10.0000,4
582,7141,9.5500,3.4053,7.0000,3
582,3539,35.5500,13.1163,18.0000,6
582,6372,55.2800,20.2034,20.0000,6
582,4858,40.1200,16.7020,21.0000,7
582,2143,54.4900,22.3649,23.0000,7
582,7529,20.4300,8.4681,18.0000,6
582,1983,53.1300,23.4905,29.0000,6
582,2863,17.8100,7.1664,8.0000,3
582,602,27.9200,9.6696,18.0000,5
582,5877,1.8600,0.7812,2.0000,1
582,817,6.6000,2.2440,3.0000,1
582,6168,64.5200,25.9918,28.0000,7
582,10131,23.5400,9.8417,16.0000,6
582,10091,20.1600,8.7496,8.0000,2
582,5410,17.4000,5.3388,5.0000,2
582,1556,13.6700,5.5766,8.0000,3
582,4670,24.9800,10.8520,14.0000,4
582,3245,14.4600,5.7094,6.0000,3
582,6208,45.6800,18.1724,18.0000,6
582,3239,25.8500,11.1549,15.0000,5
582,2065,4.5300,1.6173,5.0000,2
582,2664,15.6900,5.9265,9.0000,3
582,6161,4.6500,2.0460,3.0000,1
582,7556,47.2200,18.2782,22.0000,6
582,8059,16.9600,6.3880,7.0000,2
582,6001,52.6300,20.5678,14.0000,5
582,1298,15.0600,6.3438,9.0000,3
582,4221,1.5600,0.7800,2.0000,1
582,5419,25.2600,10.6299,9.0000,3
582,7282,33.3000,13.1094,13.0000,4
582,8840,4.0500,1.2150,3.0000,1
582,1874,20.1300,8.0781,15.0000,6
582,1192,24.9800,11.4020,13.0000,4
582,7713,47.4200,19.4927,21.0000,7
582,8777,33.8300,13.0442,19.0000,6
582,10167,45.3000,16.2087,18.0000,6
582,9937,9.7200,3.8736,6.0000,2
582,6683,30.7700,11.5504,17.0000,5
582,711,19.8200,8.9664,10.0000,3
582,5398,36.1900,13.9020,18.0000,5
582,3231,45.8600,19.8530,24.0000,6
582,6666,24.1700,9.4558,16.0000,5
582,6061,48.6000,20.0025,22.0000,7
582,2059,34.0200,13.2040,13.0000,4
582,4498,23.8800,10.4184,12.0000,4
593,5590,70.4400,30.1920,35.0000,10
593,8172,19.7000,8.3290,16.0000,5
593,3000,44.0700,16.4790,21.0000,7
593,10116,20.8800,7.7832,8.0000,2
593,6690,17.1200,6.7646,6.0000,3
593,4099,14.9600,5.0481,8.0000,3
593,5067,35.0100,14.5483,17.0000,5
593,2244,41.0900,16.5300,18.0000,5
593,6760,45.7800,18.7398,18.0000,6
593,9327,5.0100,2.3046,3.0000,1
593,4670,12.8100,4.7862,6.0000,2
593,5419,28.6700,13.2613,11.0000,4
593,9271,36.4000,15.6805,23.0000,6
593,9469,17.3600,6.5692,12.0000,4
593,7948,26.0200,11.5901,18.0000,5
593,4204,60.8800,23.2624,24.0000,6
593,2863,23.3600,9.3464,12.0000,4
593,9194,37.3700,15.6046,19.0000,4
593,770,25.5200,9.9047,19.0000,6
593,1328,26.7700,9.1624,15.0000,4
593,1216,35.7700,14.7023,21.0000,6
593,2065,32.4800,13.7939,11.0000,4
