gender,marital_status,product_family,product_department,product_category,month_of_year,quarter,the_year,store_sales,store_cost,unit_sales,customer_count,fact_count
F,S,Drink,Beverages,Hot Beverages,11,Q4,1997,208.9900,79.0424,100.0000,31,33
M,M,Drink,Beverages,Drinks,11,Q4,1997,107.1200,41.7780,49.0000,14,16
M,M,Food,Canned Foods,Canned Tuna,11,Q4,1997,70.7300,28.4169,30.0000,9,9
M,S,Non-Consumable,Checkout,Hardware,11,Q4,1997,61.5900,25.0501,24.0000,6,7
F,M,Food,Snacks,Candy,11,Q4,1997,288.7000,116.2450,153.0000,43,48
F,M,Non-Consumable,Checkout,Miscellaneous,11,Q4,1997,45.2800,18.4954,25.0000,8,8
F,M,Non-Consumable,Checkout,Hardware,11,Q4,1997,78.0900,33.0320,29.0000,10,10
F,M,Non-Consumable,Household,Paper Products,11,Q4,1997,428.0700,173.7332,172.0000,48,54
M,S,Drink,Alcoholic Beverages,Beer and Wine,11,Q4,1997,325.1700,130.6529,160.0000,43,51
F,M,Non-Consumable,Health and Hygiene,Hygiene,11,Q4,1997,126.7100,52.6635,71.0000,22,23
M,M,Food,Produce,Fruit,11,Q4,1997,630.0800,265.2387,267.0000,75,89
M,S,Food,Frozen Foods,Pizza,11,Q4,1997,168.7700,67.7027,94.0000,27,29
M,M,Food,Snacks,Candy,11,Q4,1997,386.5200,159.9229,171.0000,49,52
M,M,Food,Canned Foods,Canned Anchovies,11,Q4,1997,67.5800,25.1644,31.0000,10,10
M,M,Food,Canned Foods,Vegetables,11,Q4,1997,244.9600,99.7299,121.0000,32,35
M,M,Non-Consumable,Household,Kitchen Products,11,Q4,1997,176.4900,71.7698,96.0000,28,29
F,S,Food,Canned Foods,Canned Clams,11,Q4,1997,36.8100,14.5936,21.0000,6,6
M,M,Food,Produce,Specialty,11,Q4,1997,247.1200,101.8292,124.0000,37,41
F,S,Non-Consumable,Periodicals,Magazines,11,Q4,1997,192.4800,77.2215,95.0000,30,31
M,M,Food,Produce,Vegetables,11,Q4,1997,864.8500,346.6729,410.0000,114,132
F,S,Drink,Beverages,Carbonated Beverages,11,Q4,1997,164.8600,67.1024,94.0000,29,31
M,S,Food,Deli,Side Dishes,11,Q4,1997,90.3100,37.1260,58.0000,21,21
M,S,Food,Baking Goods,Baking Goods,11,Q4,1997,418.7100,163.7829,237.0000,67,75
M,S,Drink,Beverages,Carbonated Beverages,11,Q4,1997,118.7600,45.6144,72.0000,25,25
M,M,Food,Frozen Foods,Breakfast Foods,11,Q4,1997,228.1100,95.6291,122.0000,37,37
F,S,Food,Frozen Foods,Frozen Entrees,11,Q4,1997,162.3900,62.5598,68.0000,21,23
M,M,Food,Canned Foods,Canned Oysters,11,Q4,1997,20.5400,7.0508,13.0000,4,4
F,M,Food,Produce,Fruit,11,Q4,1997,565.0800,222.0937,260.0000,72,85
F,M,Drink,Dairy,Dairy,11,Q4,1997,141.0200,54.7932,84.0000,28,28
F,S,Food,Frozen Foods,Meat,11,Q4,1997,149.0500,56.0070,62.0000,16,17
F,S,Non-Consumable,Household,Cleaning Supplies,11,Q4,1997,177.5300,72.6564,80.0000,22,24
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,11,Q4,1997,203.0200,80.4823,74.0000,23,25
M,M,Food,Frozen Foods,Pizza,11,Q4,1997,168.2200,69.1840,95.0000,28,29
F,S,Drink,Alcoholic Beverages,Beer and Wine,11,Q4,1997,294.4600,115.2179,149.0000,45,48
M,M,Non-Consumable,Health and Hygiene,Hygiene,11,Q4,1997,144.7700,59.7921,80.0000,25,26
M,S,Food,Canned Foods,Canned Tuna,11,Q4,1997,64.4100,27.2468,30.0000,10,10
M,M,Food,Frozen Foods,Meat,11,Q4,1997,116.9400,46.0514,50.0000,18,18
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,11,Q4,1997,252.9900,102.7938,125.0000,36,39
M,M,Food,Frozen Foods,Frozen Entrees,11,Q4,1997,123.8700,51.6140,55.0000,16,16
F,M,Non-Consumable,Periodicals,Magazines,11,Q4,1997,137.4800,54.3565,78.0000,23,25
F,S,Food,Canned Products,Fruit,11,Q4,1997,85.0800,30.3783,39.0000,13,13
F,S,Drink,Dairy,Dairy,11,Q4,1997,230.0400,94.4370,105.0000,34,34
F,S,Non-Consumable,Household,Hardware,11,Q4,1997,131.4300,54.1055,61.0000,19,19
M,S,Food,Canned Foods,Vegetables,11,Q4,1997,318.3600,126.4520,142.0000,43,46
M,S,Food,Canned Foods,Canned Anchovies,11,Q4,1997,99.2600,36.4945,39.0000,12,12
M,M,Food,Breakfast Foods,Breakfast Foods,11,Q4,1997,157.8200,62.2071,73.0000,24,25
M,M,Drink,Beverages,Hot Beverages,11,Q4,1997,189.3800,79.6772,89.0000,28,30
F,S,Food,Frozen Foods,Pizza,11,Q4,1997,170.4700,65.6788,88.0000,26,27
F,M,Food,Frozen Foods,Pizza,11,Q4,1997,241.7600,100.3720,108.0000,32,34
F,M,Food,Frozen Foods,Frozen Entrees,11,Q4,1997,97.6000,39.8833,46.0000,15,15
M,S,Non-Consumable,Checkout,Miscellaneous,11,Q4,1997,26.7600,10.6558,13.0000,4,4
F,S,Non-Consumable,Household,Bathroom Products,11,Q4,1997,23.6100,9.8695,15.0000,5,5
F,M,Food,Canned Foods,Canned Oysters,11,Q4,1997,10.3800,4.7244,6.0000,2,2
F,M,Food,Canned Foods,Canned Clams,11,Q4,1997,58.3600,25.1846,28.0000,9,9
M,M,Non-Consumable,Household,Plastic Products,11,Q4,1997,164.6300,68.9284,69.0000,19,21
F,S,Food,Canned Foods,Canned Shrimp,11,Q4,1997,66.7700,26.7101,24.0000,8,8
M,S,Non-Consumable,Carousel,Specialty,11,Q4,1997,54.7200,22.1672,28.0000,8,8
F,S,Food,Produce,Packaged Vegetables,11,Q4,1997,39.7800,16.5731,18.0000,6,7
F,S,Food,Seafood,Seafood,11,Q4,1997,87.7500,34.6444,45.0000,15,15
F,S,Non-Consumable,Household,Candles,11,Q4,1997,32.1600,12.4290,24.0000,8,8
F,M,Non-Consumable,Household,Hardware,11,Q4,1997,35.3800,14.8476,17.0000,5,5
F,S,Drink,Beverages,Pure Juice Beverages,11,Q4,1997,132.2100,52.8427,80.0000,24,26
M,M,Non-Consumable,Household,Hardware,11,Q4,1997,30.4800,11.5782,16.0000,6,6
F,M,Food,Deli,Side Dishes,11,Q4,1997,147.5000,57.6072,69.0000,21,22
F,M,Non-Consumable,Household,Plastic Products,11,Q4,1997,114.7300,43.7819,50.0000,16,18
M,M,Food,Seafood,Seafood,11,Q4,1997,75.9200,31.7440,35.0000,11,12
F,M,Food,Frozen Foods,Meat,11,Q4,1997,103.8400,42.2475,44.0000,15,15
F,S,Non-Consumable,Checkout,Hardware,11,Q4,1997,21.6800,8.8972,11.0000,3,3
M,M,Food,Canned Foods,Canned Sardines,11,Q4,1997,52.0500,20.6036,30.0000,10,10
F,M,Food,Breakfast Foods,Breakfast Foods,11,Q4,1997,191.9900,76.4331,87.0000,30,30
F,M,Non-Consumable,Health and Hygiene,Decongestants,11,Q4,1997,82.2000,33.2694,43.0000,12,12
M,M,Food,Canned Foods,Vegetables,12,Q4,1997,274.2600,113.3492,129.0000,41,44
M,M,Food,Canned Foods,Canned Tuna,12,Q4,1997,69.7700,28.0140,43.0000,13,14
F,S,Food,Deli,Side Dishes,12,Q4,1997,124.0100,46.3919,68.0000,20,21
M,M,Non-Consumable,Health and Hygiene,Hygiene,12,Q4,1997,123.7500,50.6738,73.0000,22,25
F,S,Food,Dairy,Dairy,12,Q4,1997,675.8200,268.7465,301.0000,92,100
M,S,Food,Frozen Foods,Pizza,12,Q4,1997,169.4600,66.2630,92.0000,29,29
M,S,Food,Produce,Vegetables,12,Q4,1997,905.6500,367.8576,417.0000,121,134
M,S,Food,Canned Foods,Canned Soup,12,Q4,1997,414.2600,163.9464,191.0000,54,61
F,S,Non-Consumable,Health and Hygiene,Hygiene,12,Q4,1997,145.9800,56.0437,81.0000,25,26
F,S,Food,Produce,Specialty,12,Q4,1997,260.2500,94.1749,123.0000,34,38
M,M,Food,Produce,Fruit,12,Q4,1997,678.9700,271.4508,305.0000,87,99
F,M,Food,Frozen Foods,Vegetables,12,Q4,1997,387.5700,157.9370,169.0000,53,58
M,S,Non-Consumable,Carousel,Specialty,12,Q4,1997,34.4700,14.3689,21.0000,7,7
M,S,Food,Canned Foods,Vegetables,12,Q4,1997,391.5600,160.3716,171.0000,50,55
M,S,Food,Baking Goods,Jams and Jellies,12,Q4,1997,635.9500,255.5958,322.0000,88,102
M,S,Food,Eggs,Eggs,12,Q4,1997,256.4000,99.0109,108.0000,33,35
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,12,Q4,1997,279.5900,112.0960,135.0000,39,42
M,S,Food,Frozen Foods,Breakfast Foods,12,Q4,1997,185.5800,74.0830,118.0000,36,37
M,S,Non-Consumable,Household,Electrical,12,Q4,1997,464.9900,186.8460,193.0000,64,66
F,S,Food,Baked Goods,Bread,12,Q4,1997,467.7200,185.9514,203.0000,63,67
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,12,Q4,1997,199.8600,81.5266,85.0000,23,26
M,S,Food,Baked Goods,Bread,12,Q4,1997,457.7000,189.7645,221.0000,65,69
M,M,Drink,Beverages,Pure Juice Beverages,12,Q4,1997,101.9900,40.3805,68.0000,21,22
M,M,Food,Canned Foods,Canned Sardines,12,Q4,1997,9.3500,3.0294,5.0000,2,2
F,M,Food,Baking Goods,Baking Goods,12,Q4,1997,389.7100,158.0829,204.0000,56,64
F,M,Non-Consumable,Health and Hygiene,Decongestants,12,Q4,1997,108.3900,44.7787,56.0000,17,18
M,M,Non-Consumable,Carousel,Specialty,12,Q4,1997,33.4200,13.8918,22.0000,8,8
F,M,Non-Consumable,Health and Hygiene,Hygiene,12,Q4,1997,108.0500,41.7839,65.0000,20,21
F,M,Non-Consumable,Checkout,Miscellaneous,12,Q4,1997,63.3800,24.8122,30.0000,9,9
F,S,Non-Consumable,Household,Cleaning Supplies,12,Q4,1997,128.1400,48.6230,58.0000,15,17
M,S,Non-Consumable,Health and Hygiene,Hygiene,12,Q4,1997,181.0300,73.3860,116.0000,37,38
F,M,Non-Consumable,Health and Hygiene,Pain Relievers,12,Q4,1997,140.6400,55.9891,72.0000,22,24
F,M,Non-Consumable,Household,Plastic Products,12,Q4,1997,162.8300,63.5610,59.0000,20,20
M,S,Non-Consumable,Checkout,Hardware,12,Q4,1997,61.2900,23.6124,25.0000,8,8
F,S,Non-Consumable,Periodicals,Magazines,12,Q4,1997,141.2700,57.9204,69.0000,23,23
M,S,Non-Consumable,Checkout,Miscellaneous,12,Q4,1997,30.3300,13.3095,14.0000,5,5
F,S,Drink,Beverages,Carbonated Beverages,12,Q4,1997,69.6800,26.6631,46.0000,15,16
M,S,Non-Consumable,Health and Hygiene,Decongestants,12,Q4,1997,115.9700,44.3028,61.0000,21,21
M,S,Drink,Beverages,Carbonated Beverages,12,Q4,1997,160.1700,62.0936,81.0000,24,26
M,S,Food,Produce,Packaged Vegetables,12,Q4,1997,73.8200,29.9503,30.0000,10,10
M,S,Food,Canned Foods,Canned Sardines,12,Q4,1997,42.8100,17.4688,31.0000,12,12
M,S,Drink,Beverages,Drinks,12,Q4,1997,206.8900,81.5725,90.0000,29,30
M,S,Non-Consumable,Household,Paper Products,12,Q4,1997,458.1900,183.5633,185.0000,58,60
M,S,Non-Consumable,Household,Cleaning Supplies,12,Q4,1997,195.3400,78.0201,91.0000,30,30
M,S,Non-Consumable,Household,Kitchen Products,12,Q4,1997,185.9100,72.6017,85.0000,27,28
F,S,Non-Consumable,Carousel,Specialty,12,Q4,1997,27.1900,10.7943,23.0000,6,6
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,12,Q4,1997,325.5700,132.0816,154.0000,41,47
M,S,Food,Deli,Side Dishes,12,Q4,1997,133.6700,54.2981,72.0000,23,23
F,S,Food,Canned Foods,Canned Oysters,12,Q4,1997,43.8300,18.0136,20.0000,6,6
M,M,Non-Consumable,Periodicals,Magazines,12,Q4,1997,187.6500,74.6746,85.0000,24,26
M,M,Food,Snacks,Candy,12,Q4,1997,345.9900,141.7963,173.0000,51,56
M,S,Non-Consumable,Household,Plastic Products,12,Q4,1997,137.4400,52.7221,57.0000,18,19
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,12,Q4,1997,66.2300,25.8120,38.0000,12,12
M,M,Food,Canned Products,Fruit,12,Q4,1997,99.3500,39.5428,44.0000,14,14
M,M,Food,Eggs,Eggs,12,Q4,1997,182.4000,72.2593,86.0000,28,29
M,S,Food,Canned Foods,Canned Oysters,12,Q4,1997,45.1000,18.7042,22.0000,7,7
F,S,Drink,Beverages,Drinks,12,Q4,1997,156.6000,60.6350,61.0000,18,18
M,M,Food,Frozen Foods,Vegetables,12,Q4,1997,383.9900,152.6727,187.0000,53,61
F,S,Food,Breakfast Foods,Breakfast Foods,12,Q4,1997,176.4600,71.7351,87.0000,28,29
M,S,Food,Starchy Foods,Starchy Foods,12,Q4,1997,283.3800,113.2041,128.0000,40,41
M,M,Drink,Dairy,Dairy,12,Q4,1997,230.4000,97.7501,132.0000,35,40
M,M,Food,Meat,Meat,12,Q4,1997,86.5700,34.5385,42.0000,14,14
F,S,Food,Produce,Packaged Vegetables,12,Q4,1997,46.9500,18.7217,21.0000,6,6
M,M,Non-Consumable,Checkout,Hardware,12,Q4,1997,52.6200,23.0494,21.0000,6,6
M,M,Non-Consumable,Household,Kitchen Products,12,Q4,1997,123.1500,47.3321,63.0000,20,20
M,M,Non-Consumable,Checkout,Miscellaneous,12,Q4,1997,26.4400,11.6190,15.0000,6,6
F,M,Food,Canned Foods,Canned Sardines,12,Q4,1997,18.9200,7.7462,17.0000,5,5
F,M,Food,Meat,Meat,12,Q4,1997,86.5800,34.6721,36.0000,12,12
F,S,Food,Canned Products,Fruit,12,Q4,1997,84.0800,32.6715,43.0000,14,14
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,12,Q4,1997,135.4700,55.2640,67.0000,23,24
F,S,Drink,Dairy,Dairy,12,Q4,1997,175.8800,70.4875,110.0000,36,37
F,M,Drink,Beverages,Carbonated Beverages,12,Q4,1997,137.0700,54.3368,73.0000,22,23
F,S,Food,Canned Foods,Canned Tuna,12,Q4,1997,90.8600,34.4427,43.0000,13,14
F,M,Non-Consumable,Carousel,Specialty,12,Q4,1997,21.2700,8.2368,15.0000,5,5
M,M,Food,Produce,Packaged Vegetables,12,Q4,1997,53.6500,20.7639,24.0000,8,8
F,M,Food,Eggs,Eggs,12,Q4,1997,187.9700,75.2587,92.0000,32,32
F,M,Food,Breakfast Foods,Breakfast Foods,12,Q4,1997,197.4500,78.7200,99.0000,32,33
F,M,Drink,Beverages,Hot Beverages,12,Q4,1997,288.9400,118.9315,136.0000,41,43
M,S,Food,Breakfast Foods,Breakfast Foods,12,Q4,1997,189.4100,79.4469,87.0000,28,29
M,S,Food,Canned Products,Fruit,12,Q4,1997,83.8100,30.8313,45.0000,15,15
F,S,Non-Consumable,Checkout,Hardware,12,Q4,1997,58.5900,23.4307,23.0000,7,7
M,M,Drink,Beverages,Carbonated Beverages,12,Q4,1997,109.0200,43.0157,72.0000,24,24
F,M,Food,Starchy Foods,Starchy Foods,12,Q4,1997,382.4300,159.4246,165.0000,48,53
M,M,Non-Consumable,Household,Cleaning Supplies,12,Q4,1997,110.3100,48.2969,56.0000,17,17
F,M,Food,Produce,Packaged Vegetables,12,Q4,1997,37.8200,16.4179,16.0000,5,5
F,M,Non-Consumable,Household,Candles,12,Q4,1997,42.2500,16.8236,21.0000,8,8
F,M,Drink,Beverages,Pure Juice Beverages,12,Q4,1997,149.7000,62.0107,77.0000,24,24
M,S,Food,Frozen Foods,Frozen Entrees,12,Q4,1997,180.5600,70.9141,74.0000,22,23
F,S,Food,Canned Foods,Canned Sardines,12,Q4,1997,40.1000,17.1808,19.0000,6,6
F,M,Non-Consumable,Health and Hygiene,Cold Remedies,12,Q4,1997,80.4200,32.9392,45.0000,15,15
F,M,Food,Canned Foods,Canned Clams,1,Q1,1997,34.8600,12.5580,12.0000,4,4
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,1,Q1,1997,229.9400,85.4877,112.0000,35,37
M,M,Food,Canned Foods,Canned Sardines,1,Q1,1997,47.8100,17.2474,28.0000,8,8
F,M,Non-Consumable,Household,Candles,1,Q1,1997,25.1300,9.4777,12.0000,3,4
F,M,Non-Consumable,Checkout,Hardware,1,Q1,1997,31.3600,12.4737,15.0000,4,4
F,M,Food,Deli,Side Dishes,1,Q1,1997,93.4600,36.9227,61.0000,20,20
M,S,Food,Canned Foods,Canned Oysters,1,Q1,1997,20.1600,8.2220,12.0000,4,4
M,S,Non-Consumable,Health and Hygiene,Decongestants,1,Q1,1997,79.1400,33.6579,46.0000,13,14
M,M,Non-Consumable,Health and Hygiene,Hygiene,1,Q1,1997,111.4800,46.0283,65.0000,21,21
M,S,Food,Seafood,Seafood,1,Q1,1997,67.8300,27.0003,31.0000,11,11
M,M,Non-Consumable,Carousel,Specialty,1,Q1,1997,25.3000,10.2702,16.0000,6,6
M,S,Food,Frozen Foods,Pizza,1,Q1,1997,119.6500,47.8569,72.0000,25,25
F,S,Non-Consumable,Household,Hardware,1,Q1,1997,52.9400,20.5744,23.0000,8,8
M,M,Food,Frozen Foods,Meat,1,Q1,1997,120.9100,46.3547,45.0000,16,16
F,M,Food,Frozen Foods,Frozen Entrees,1,Q1,1997,125.2400,48.7125,50.0000,16,16
F,M,Non-Consumable,Household,Bathroom Products,1,Q1,1997,33.8300,14.1243,27.0000,7,7
F,M,Drink,Beverages,Pure Juice Beverages,1,Q1,1997,116.6600,46.4591,54.0000,17,17
F,M,Food,Breakfast Foods,Breakfast Foods,1,Q1,1997,181.1900,72.9754,91.0000,24,26
F,M,Food,Canned Foods,Canned Oysters,1,Q1,1997,25.8000,9.9580,14.0000,6,6
F,M,Food,Produce,Packaged Vegetables,1,Q1,1997,42.6200,18.7376,21.0000,7,7
F,M,Food,Canned Foods,Canned Sardines,1,Q1,1997,46.0600,19.4947,28.0000,9,9
M,M,Non-Consumable,Checkout,Hardware,2,Q1,1997,69.6800,29.9249,29.0000,8,8
F,M,Food,Canned Foods,Canned Sardines,2,Q1,1997,23.5300,9.9907,11.0000,3,4
F,M,Food,Seafood,Seafood,2,Q1,1997,58.1200,23.3948,31.0000,11,11
F,S,Non-Consumable,Checkout,Miscellaneous,2,Q1,1997,52.8700,22.3850,23.0000,7,7
M,M,Food,Frozen Foods,Frozen Entrees,2,Q1,1997,91.7500,38.0818,40.0000,13,13
F,S,Food,Meat,Meat,2,Q1,1997,89.1300,34.9096,46.0000,15,15
F,M,Food,Canned Foods,Vegetables,2,Q1,1997,168.7500,66.3293,70.0000,23,23
M,S,Non-Consumable,Health and Hygiene,Hygiene,2,Q1,1997,102.2000,44.3637,61.0000,19,19
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,2,Q1,1997,60.0500,23.6054,26.0000,9,9
M,M,Food,Deli,Side Dishes,2,Q1,1997,43.5200,15.9915,26.0000,10,10
M,M,Non-Consumable,Carousel,Specialty,2,Q1,1997,43.4900,18.3392,26.0000,7,7
M,M,Drink,Alcoholic Beverages,Beer and Wine,2,Q1,1997,216.5700,85.1939,114.0000,32,34
M,M,Non-Consumable,Health and Hygiene,Decongestants,2,Q1,1997,106.8800,41.4434,54.0000,17,18
F,M,Food,Canned Products,Fruit,2,Q1,1997,53.5600,20.0422,32.0000,11,11
M,S,Drink,Beverages,Drinks,2,Q1,1997,85.4400,34.9428,37.0000,13,13
F,S,Food,Starchy Foods,Starchy Foods,2,Q1,1997,190.0400,76.5404,87.0000,25,27
M,S,Non-Consumable,Household,Bathroom Products,2,Q1,1997,21.8300,8.8502,17.0000,6,6
F,M,Drink,Beverages,Drinks,2,Q1,1997,112.1800,45.7372,60.0000,17,18
F,S,Food,Canned Foods,Canned Tuna,2,Q1,1997,52.0400,22.0386,26.0000,8,8
M,M,Food,Canned Foods,Canned Sardines,2,Q1,1997,21.6000,9.2520,14.0000,5,5
F,M,Non-Consumable,Health and Hygiene,Cold Remedies,2,Q1,1997,44.6400,17.1030,30.0000,9,9
M,M,Drink,Beverages,Drinks,2,Q1,1997,77.2500,30.6011,51.0000,16,16
F,M,Non-Consumable,Checkout,Hardware,3,Q1,1997,58.6300,25.3577,28.0000,9,9
M,S,Drink,Dairy,Dairy,3,Q1,1997,165.7100,65.5168,120.0000,34,37
M,S,Food,Produce,Packaged Vegetables,3,Q1,1997,36.0600,15.8866,18.0000,5,5
F,S,Drink,Beverages,Carbonated Beverages,3,Q1,1997,62.6400,24.3608,42.0000,15,15
F,S,Non-Consumable,Checkout,Hardware,3,Q1,1997,30.1400,12.6233,19.0000,6,6
F,S,Food,Canned Foods,Vegetables,3,Q1,1997,238.2900,95.8231,100.0000,31,32
M,M,Non-Consumable,Household,Cleaning Supplies,3,Q1,1997,82.8200,31.7993,45.0000,14,14
F,M,Food,Canned Foods,Canned Sardines,3,Q1,1997,17.8300,6.2318,13.0000,4,4
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,3,Q1,1997,86.5800,33.8961,41.0000,12,12
M,S,Food,Canned Products,Fruit,3,Q1,1997,108.1300,43.6195,53.0000,17,18
M,S,Food,Baked Goods,Bread,4,Q2,1997,218.1300,83.6158,113.0000,34,37
F,S,Drink,Beverages,Hot Beverages,4,Q2,1997,191.6600,78.8962,84.0000,27,27
M,M,Food,Canned Foods,Canned Oysters,4,Q2,1997,17.6700,6.8537,9.0000,4,4
F,S,Food,Deli,Side Dishes,4,Q2,1997,98.1700,39.8857,58.0000,18,19
F,M,Non-Consumable,Health and Hygiene,Hygiene,4,Q2,1997,138.8100,56.6258,73.0000,22,23
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,4,Q2,1997,192.2100,71.4763,99.0000,34,35
M,M,Non-Consumable,Health and Hygiene,Decongestants,4,Q2,1997,61.0600,22.4498,31.0000,10,10
F,M,Non-Consumable,Carousel,Specialty,4,Q2,1997,19.5100,6.9087,11.0000,3,3
M,S,Food,Canned Foods,Canned Shrimp,4,Q2,1997,48.5200,19.5198,18.0000,7,7
M,M,Non-Consumable,Household,Bathroom Products,4,Q2,1997,26.4400,11.0232,22.0000,7,7
F,S,Non-Consumable,Household,Bathroom Products,4,Q2,1997,23.4800,9.5396,21.0000,7,7
M,S,Food,Meat,Meat,4,Q2,1997,46.8900,16.8649,23.0000,8,8
M,M,Non-Consumable,Carousel,Specialty,4,Q2,1997,17.9100,6.1578,12.0000,4,4
F,M,Food,Canned Foods,Canned Anchovies,4,Q2,1997,46.1200,19.1504,21.0000,8,8
F,S,Non-Consumable,Checkout,Miscellaneous,4,Q2,1997,40.7600,14.8404,19.0000,6,6
M,M,Food,Canned Foods,Canned Clams,4,Q2,1997,29.0800,11.3562,16.0000,5,5
F,S,Food,Seafood,Seafood,4,Q2,1997,78.7700,31.9865,34.0000,12,12
F,M,Drink,Beverages,Hot Beverages,4,Q2,1997,186.6700,71.4336,82.0000,25,27
M,S,Non-Consumable,Carousel,Specialty,4,Q2,1997,50.7000,20.4966,22.0000,7,7
F,M,Food,Canned Foods,Canned Sardines,4,Q2,1997,9.5600,3.5151,8.0000,3,3
F,M,Drink,Beverages,Carbonated Beverages,5,Q2,1997,124.4100,48.3752,76.0000,25,25
F,M,Food,Canned Foods,Canned Clams,5,Q2,1997,26.2200,9.3462,18.0000,5,5
F,S,Food,Produce,Packaged Vegetables,5,Q2,1997,62.0500,25.7989,27.0000,10,10
F,M,Food,Produce,Packaged Vegetables,5,Q2,1997,59.3800,20.8182,28.0000,8,8
M,S,Drink,Beverages,Pure Juice Beverages,5,Q2,1997,147.5900,57.3779,74.0000,24,24
F,M,Food,Canned Foods,Canned Shrimp,5,Q2,1997,43.9600,16.9220,17.0000,6,6
F,M,Food,Canned Foods,Canned Tuna,5,Q2,1997,66.9400,24.6710,38.0000,12,12
F,M,Food,Snacks,Candy,5,Q2,1997,214.6500,89.1322,100.0000,32,33
F,M,Non-Consumable,Household,Hardware,5,Q2,1997,62.7000,24.3893,27.0000,8,8
F,M,Food,Canned Foods,Canned Sardines,5,Q2,1997,20.3700,8.1300,13.0000,4,4
M,M,Food,Canned Foods,Canned Clams,5,Q2,1997,53.7100,20.2374,25.0000,7,7
F,S,Food,Produce,Specialty,5,Q2,1997,178.1300,72.1258,75.0000,24,26
F,M,Non-Consumable,Checkout,Hardware,5,Q2,1997,64.4300,25.8726,22.0000,8,8
M,M,Non-Consumable,Checkout,Hardware,5,Q2,1997,25.3600,9.8244,10.0000,3,3
M,S,Non-Consumable,Household,Candles,5,Q2,1997,39.8800,15.8668,18.0000,5,5
F,S,Non-Consumable,Household,Cleaning Supplies,5,Q2,1997,149.6500,61.1134,59.0000,20,20
F,S,Food,Seafood,Seafood,5,Q2,1997,91.5300,36.8838,42.0000,12,13
M,S,Food,Frozen Foods,Pizza,6,Q2,1997,100.6700,38.1460,46.0000,13,14
M,S,Food,Canned Foods,Canned Tuna,6,Q2,1997,35.5100,15.2097,19.0000,7,7
M,M,Food,Eggs,Eggs,6,Q2,1997,179.5200,72.2138,92.0000,28,30
M,M,Food,Meat,Meat,6,Q2,1997,49.7100,21.7530,22.0000,8,8
F,M,Food,Canned Foods,Canned Shrimp,6,Q2,1997,28.9200,12.2938,10.0000,4,4
M,M,Non-Consumable,Checkout,Hardware,6,Q2,1997,54.8300,20.9324,24.0000,8,8
M,M,Food,Breakfast Foods,Breakfast Foods,6,Q2,1997,78.0500,32.7253,39.0000,12,13
F,M,Food,Canned Foods,Canned Clams,6,Q2,1997,33.0400,13.8696,16.0000,4,4
F,M,Drink,Beverages,Pure Juice Beverages,6,Q2,1997,126.1300,51.1628,69.0000,20,21
M,M,Food,Produce,Packaged Vegetables,6,Q2,1997,17.7300,7.2454,9.0000,3,3
F,M,Food,Meat,Meat,6,Q2,1997,61.4800,22.9244,29.0000,10,10
M,M,Food,Deli,Side Dishes,6,Q2,1997,152.6500,61.5938,65.0000,19,20
F,M,Food,Canned Foods,Canned Sardines,6,Q2,1997,33.8100,13.2519,22.0000,6,6
F,M,Non-Consumable,Health and Hygiene,Cold Remedies,6,Q2,1997,54.9100,23.4614,25.0000,7,8
M,M,Non-Consumable,Checkout,Miscellaneous,6,Q2,1997,37.4100,14.2552,20.0000,6,6
F,S,Non-Consumable,Checkout,Miscellaneous,6,Q2,1997,36.3400,15.0838,15.0000,5,5
F,S,Food,Canned Foods,Canned Oysters,6,Q2,1997,21.8700,7.8003,9.0000,3,3
M,M,Food,Canned Foods,Canned Anchovies,6,Q2,1997,61.0300,23.2410,26.0000,8,8
F,S,Food,Canned Foods,Canned Sardines,6,Q2,1997,53.0200,22.3434,29.0000,9,9
M,M,Food,Canned Foods,Canned Sardines,6,Q2,1997,23.7400,8.8619,15.0000,5,5
F,M,Non-Consumable,Checkout,Hardware,6,Q2,1997,59.5600,22.7074,23.0000,7,7
M,M,Non-Consumable,Household,Electrical,6,Q2,1997,296.2500,121.6082,123.0000,36,39
F,S,Non-Consumable,Carousel,Specialty,6,Q2,1997,25.6200,11.2827,15.0000,4,5
F,S,Non-Consumable,Household,Kitchen Products,7,Q3,1997,245.7200,97.4309,118.0000,39,40
M,M,Food,Canned Foods,Canned Sardines,7,Q3,1997,22.6100,8.3086,11.0000,3,3
F,M,Non-Consumable,Health and Hygiene,Hygiene,7,Q3,1997,104.7200,40.9481,64.0000,20,22
F,S,Food,Seafood,Seafood,7,Q3,1997,146.1900,59.5302,66.0000,18,19
M,S,Food,Starchy Foods,Starchy Foods,7,Q3,1997,274.2700,110.0456,123.0000,36,40
